id,name,n_samples,n_features,rows_removed,cols_removed,fold,model,r2,mse,mae,fit_duration,predict_duration,max_depth,df_setting,alpha
pmlb_574,house_16H,22784,16,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 20,0.33833857288785607,1962254416.5880272,9964.135907222852,8.595984935760498,0.007043123245239258,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_574,house_16H,22784,16,0,0,4,CPILOT - df alpha = 0.01 - max_depth = None,0.32205206290398924,2010554460.7452502,11162.100199703054,10.638247013092041,0.0127410888671875,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_574,house_16H,22784,16,0,0,4,CPILOT - default df - max_depth = 6,0.49957642007581615,1484079832.4255207,9453.845130547517,2.7323782444000244,0.0007188320159912109,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_574,house_16H,22784,16,0,0,4,CPILOT - default df - max_depth = 20,0.5307071523171206,1391757060.7948184,8297.164192649529,5.931450843811035,0.0009720325469970703,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_574,house_16H,22784,16,0,0,4,CPILOT - default df - max_depth = None,0.5307071523171206,1391757060.7948184,8297.164192649529,5.93848991394043,0.0009510517120361328,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_574,house_16H,22784,16,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 6,0.4800227916595712,1542068997.4998126,9803.074744400277,2.6173930168151855,0.0005428791046142578,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_574,house_16H,22784,16,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 20,0.38985809674963356,1809465680.391757,8371.20996505388,8.15298318862915,0.0023059844970703125,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_574,house_16H,22784,16,0,0,4,CPILOT - df alpha = 0.5 - max_depth = None,0.38804646900282247,1814838329.3051276,8427.743916801046,8.291593074798584,0.002396821975708008,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_574,house_16H,22784,16,0,0,5,CART - max_depth = 6,0.4171416856955642,1675628128.7509542,10990.71552221581,0.08335995674133301,0.00061798095703125,6.0,,
pmlb_574,house_16H,22784,16,0,0,5,CART - max_depth = 20,0.16410438714336006,2403071496.498414,8879.824324324325,0.18716788291931152,0.0011589527130126953,20.0,,
pmlb_574,house_16H,22784,16,0,0,5,CART - max_depth = None,0.15916546784868102,2417270130.8709393,9700.0,0.19431495666503906,0.0012631416320800781,,,
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 6,0.4534871851866763,1571140400.2478633,10724.046553356047,2.337973117828369,0.0005376338958740234,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 20,0.2710933539726019,2095494649.972651,9751.273506905756,8.597945213317871,0.007536888122558594,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - df alpha = 0.01 - max_depth = None,0.2607651110656707,2125186761.950292,11207.854048162073,10.871633291244507,0.011981725692749023,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - default df - max_depth = 6,0.4720535170351572,1517765047.90316,11579.763113846611,2.565563917160034,0.0005309581756591797,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - default df - max_depth = 20,0.5024271416803221,1430445542.3243508,9302.273355331572,6.082096815109253,0.0009601116180419922,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - default df - max_depth = None,0.5024271416803221,1430445542.3243508,9302.273355331572,6.066946983337402,0.0010180473327636719,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 6,0.46347171474162596,1542436411.364074,11765.687677304208,2.488645076751709,0.0004470348358154297,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 20,0.36740175750053605,1818622782.4432564,8854.921684298537,8.347711086273193,0.002608776092529297,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_574,house_16H,22784,16,0,0,5,CPILOT - df alpha = 0.5 - max_depth = None,0.3649016346893261,1825810251.515898,8951.11708736158,8.793570041656494,0.0030112266540527344,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,1,CART - max_depth = 6,0.67209022616679,0.33216804221176605,0.3176416118762323,0.007784843444824219,0.0013492107391357422,6.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,1,CART - max_depth = 20,0.6698833740650301,0.33440355271065514,0.3341582864522934,0.010573863983154297,0.0004379749298095703,20.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,1,CART - max_depth = None,0.5854673534906862,0.41991580798045564,0.3074834197759629,0.007742166519165039,0.0003418922424316406,,,
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 6,0.8213643083738995,0.18095547218049104,0.2590708649581547,0.2497730255126953,6.985664367675781e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 20,0.8011113253919764,0.20147146237929336,0.27806783987001893,0.382796049118042,0.00017690658569335938,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - df alpha = 0.01 - max_depth = None,0.8011113253919764,0.20147146237929336,0.27806783987001893,0.38742804527282715,0.0001709461212158203,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - default df - max_depth = 6,0.8740141711902458,0.12762189309870592,0.20882334071447306,0.406735897064209,9.226799011230469e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - default df - max_depth = 20,0.872547725653897,0.12910738204014538,0.20535375929370558,0.4525108337402344,0.00010824203491210938,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - default df - max_depth = None,0.872547725653897,0.12910738204014538,0.20535375929370558,0.4644050598144531,0.00010609626770019531,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 6,0.8338644884486193,0.16829296354533785,0.22477557513743796,0.2730560302734375,8.487701416015625e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 20,0.824488522477265,0.17779068672736473,0.2532463202390822,0.3997061252593994,0.00016164779663085938,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,1,CPILOT - df alpha = 0.5 - max_depth = None,0.824488522477265,0.17779068672736473,0.2532463202390822,0.40026116371154785,0.00017595291137695312,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,2,CART - max_depth = 6,0.7076874752905956,0.3446584288987381,0.379563828309377,0.004566192626953125,0.0003058910369873047,6.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,2,CART - max_depth = 20,0.651523736601876,0.4108796965532013,0.41378861665725697,0.006875276565551758,0.00039196014404296875,20.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,2,CART - max_depth = None,0.6403183794175307,0.42409165456370745,0.3424113392829895,0.006345987319946289,0.00032401084899902344,,,
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - df alpha = 0.01 - max_depth = 6,0.8002522598071519,0.23551759329977653,0.21120800562091352,0.24409723281860352,8.392333984375e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - df alpha = 0.01 - max_depth = 20,0.7602877848022144,0.28263871197458473,0.2382458648791923,0.40418386459350586,0.00017523765563964844,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - df alpha = 0.01 - max_depth = None,0.7602877848022144,0.28263871197458473,0.2382458648791923,0.3899860382080078,0.0002040863037109375,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - default df - max_depth = 6,0.8476754104100231,0.17960213570362096,0.17958394833106534,0.3658430576324463,9.202957153320312e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - default df - max_depth = 20,0.85207151778534,0.17441879481614747,0.17620828487154783,0.4154188632965088,0.00014901161193847656,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - default df - max_depth = None,0.85207151778534,0.17441879481614747,0.17620828487154783,0.4136078357696533,0.00011205673217773438,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 6,0.8305236372843815,0.19982536487995553,0.25085975501039137,0.25600504875183105,8.988380432128906e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 20,0.8245243991313645,0.20689891740208488,0.25153027507590997,0.4155311584472656,0.00016880035400390625,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,2,CPILOT - df alpha = 0.5 - max_depth = None,0.8245243991313645,0.20689891740208488,0.25153027507590997,0.4136340618133545,0.00015091896057128906,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,3,CART - max_depth = 6,0.6500190108705813,0.3169360673170786,0.3138981564891064,0.004678964614868164,0.0002980232238769531,6.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,3,CART - max_depth = 20,0.5292750587786739,0.426279473150416,0.3793736845254898,0.006954193115234375,0.0003409385681152344,20.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,3,CART - max_depth = None,0.5245272752482488,0.43057897480148793,0.3983844667673111,0.006838798522949219,0.0003230571746826172,,,
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - df alpha = 0.01 - max_depth = 6,0.8451517637718132,0.14022759105638,0.25649775535398145,0.20940923690795898,6.175041198730469e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - df alpha = 0.01 - max_depth = 20,0.82184322378417,0.16133535755810502,0.25614404716717676,0.34923791885375977,0.00015306472778320312,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - df alpha = 0.01 - max_depth = None,0.82184322378417,0.16133535755810502,0.25614404716717676,0.36533117294311523,0.0001437664031982422,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - default df - max_depth = 6,0.8200845607366918,0.16292796906363305,0.22078025964772363,0.4198031425476074,7.104873657226562e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - default df - max_depth = 20,0.8199324301688691,0.16306573558633577,0.22713507420887807,0.4224250316619873,8.606910705566406e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - default df - max_depth = None,0.8199324301688691,0.16306573558633577,0.22713507420887807,0.43560099601745605,8.106231689453125e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - df alpha = 0.5 - max_depth = 6,0.8670206347782119,0.12042356115557457,0.19358738713690998,0.27811384201049805,8.678436279296875e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - df alpha = 0.5 - max_depth = 20,0.8595774328485434,0.127163981981586,0.20804313681495606,0.44486093521118164,0.00016117095947265625,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,3,CPILOT - df alpha = 0.5 - max_depth = None,0.8595774328485434,0.127163981981586,0.20804313681495606,0.438382625579834,0.00019407272338867188,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,4,CART - max_depth = 6,0.7191071143920471,0.3054158681367201,0.30958286280760405,0.004539012908935547,0.00029206275939941406,6.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,4,CART - max_depth = 20,0.6490964788301848,0.38153868980466876,0.31177482008934015,0.006897926330566406,0.00036597251892089844,20.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,4,CART - max_depth = None,0.6459714976995248,0.38493649328718027,0.26078562438488007,0.006540060043334961,0.00032711029052734375,,,
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 6,0.8173080299034978,0.1986416513464418,0.2256971848934013,0.21442317962646484,6.67572021484375e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 20,0.8071908259079017,0.20964212447962022,0.26945051125384395,0.3672928810119629,0.00016307830810546875,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - df alpha = 0.01 - max_depth = None,0.8071908259079017,0.20964212447962022,0.26945051125384395,0.3561999797821045,0.00016307830810546875,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - default df - max_depth = 6,0.8668403333747239,0.14478499551575497,0.23380348574907558,0.34178590774536133,9.226799011230469e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - default df - max_depth = 20,0.867396929526385,0.14417980647191986,0.23876140251307787,0.3946077823638916,9.799003601074219e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - default df - max_depth = None,0.867396929526385,0.14417980647191986,0.23876140251307787,0.3779430389404297,0.00011229515075683594,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 6,0.8812419624442487,0.12912605123408671,0.18813707148823272,0.27225399017333984,9.202957153320312e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 20,0.8864259617458239,0.12348946971767003,0.19491895829406827,0.42614030838012695,0.00018668174743652344,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,4,CPILOT - df alpha = 0.5 - max_depth = None,0.8864259617458239,0.12348946971767003,0.19491895829406827,0.42693495750427246,0.0001690387725830078,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,5,CART - max_depth = 6,0.5400669514770646,0.3548339273180911,0.36655156238343634,0.004655122756958008,0.0003159046173095703,6.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,5,CART - max_depth = 20,0.4432353348250938,0.4295385890846727,0.4068847894668579,0.006813764572143555,0.00040221214294433594,20.0,,
pmlb_616,fri_c4_500_50,500,50,0,0,5,CART - max_depth = None,0.42315088761946107,0.44503354710709486,0.4306263253092765,0.0067746639251708984,0.0003299713134765625,,,
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 6,0.8161362859866507,0.1418490885666237,0.2331301024306202,0.22536206245422363,6.008148193359375e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 20,0.8041355460500282,0.15110754410946872,0.22423158963283446,0.3350100517272949,0.00014281272888183594,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - df alpha = 0.01 - max_depth = None,0.8041355460500282,0.15110754410946872,0.22423158963283446,0.34353113174438477,0.00013971328735351562,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - default df - max_depth = 6,0.8620936292423513,0.10639343986102152,0.181298552361977,0.3946568965911865,7.414817810058594e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - default df - max_depth = 20,0.8607394606422593,0.10743816792343117,0.18238250144851148,0.42783188819885254,9.703636169433594e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - default df - max_depth = None,0.8607394606422593,0.10743816792343117,0.18238250144851148,0.43878602981567383,9.489059448242188e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 6,0.8244443328833179,0.1354395102200477,0.21634773794471257,0.2682981491088867,7.867813110351562e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 20,0.8084056206575128,0.1478132225820618,0.24496324197030106,0.41353917121887207,0.0001819133758544922,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_616,fri_c4_500_50,500,50,0,0,5,CPILOT - df alpha = 0.5 - max_depth = None,0.8084056206575128,0.1478132225820618,0.24496324197030106,0.41942286491394043,0.00016999244689941406,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_602,fri_c3_250_10,250,10,0,0,1,CART - max_depth = 6,0.826020224469017,0.21465922989112357,0.27405357319706425,0.0008120536804199219,0.00022292137145996094,6.0,,
pmlb_602,fri_c3_250_10,250,10,0,0,1,CART - max_depth = 20,0.8066392706348623,0.23857178301345006,0.29077416658401495,0.0009598731994628906,0.0002148151397705078,20.0,,
pmlb_602,fri_c3_250_10,250,10,0,0,1,CART - max_depth = None,0.8239439673666358,0.2172209515009653,0.2697018086910249,0.0009229183197021484,0.00020813941955566406,,,
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 6,0.7916366946632356,0.25708221846276436,0.1969577381467917,0.02690601348876953,6.985664367675781e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 20,0.7890177368174449,0.2603135335542972,0.23381017103071122,0.038271188735961914,9.298324584960938e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - df alpha = 0.01 - max_depth = None,0.7890177368174449,0.2603135335542972,0.23381017103071122,0.038231849670410156,9.512901306152344e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - default df - max_depth = 6,0.8549554811499571,0.17895841411023133,0.29441064869133815,0.019010066986083984,3.600120544433594e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - default df - max_depth = 20,0.8538863971185543,0.1802774683173623,0.29441064869133815,0.019441843032836914,1.9073486328125e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - default df - max_depth = None,0.8538863971185543,0.1802774683173623,0.29441064869133815,0.019726037979125977,4.6253204345703125e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 6,0.7494084520008779,0.3091841482525457,0.2719409719768942,0.02114415168762207,5.2928924560546875e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 20,0.7467462092617635,0.3124688689875702,0.2982012810681675,0.026727914810180664,5.817413330078125e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_602,fri_c3_250_10,250,10,0,0,1,CPILOT - df alpha = 0.5 - max_depth = None,0.7467462092617635,0.3124688689875702,0.2982012810681675,0.026537179946899414,6.389617919921875e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_602,fri_c3_250_10,250,10,0,0,2,CART - max_depth = 6,0.7115328414604031,0.2590045956549263,0.3669452072819695,0.0008289813995361328,0.000225067138671875,6.0,,
